Código_estación;nombre_estación;ene-15;feb-15;mar-15;abr-15;may-15;jun-15;jul-15;ago-15;sept-15;oct-15;nov-15;dic-15;ene-16;feb-16;mar-16;abr-16;may-16;jun-16;jul-16;ago-16;sept-16;oct-16;nov-16;dic-16;ene-17;feb-17;mar-17;abr-17;may-17;jun-17;jul-17;ago-17;sept-17;oct-17;nov-17;dic-17;ene-18;feb-18;mar-18;abr-18;may-18;jun-18;jul-18;ago-18;sept-18;oct-18;nov-18;dic-18;ene-19;feb-19;mar-19;abr-19;may-19;jun-19;jul-19;ago-19;sept-19;oct-19;nov-19;dic-19;ene-20;feb-20;mar-20;abr-20;may-20;jun-20;jul-20;ago-20;sept-20;oct-20;nov-20;dic-20;ene-21;feb-21;mar-21;abr-21;may-21;jun-21;jul-21;ago-21;sept-21;oct-21;nov-21;dic-21;ene-22;feb-22;mar-22;abr-22;may-22;jun-22;jul-22;ago-22;sept-22;oct-22;nov-22;dic-22;ene-23;feb-23;mar-23;abr-23;may-23;jun-23;jul-23;ago-23;sept-23;oct-23;nov-23;dic-23;ene-24;feb-24;mar-24;abr-24;may-24;jun-24;jul-24;ago-24;sept-24;oct-24
128;La Gavia;70.177;70.466;74.280;71.054;72.647;71.193;64.943;45.138;69.869;77.607;76.062;75.309;72.326;77.286;75.150;79.982;76.680;73.235;39.439;27.292;47.184;57.774;72.983;79.969;78.962;80.484;88.875;76.843;87.012;86.006;72.035;54.968;82.776;93.299;90.839;85.844;92.042;88.395;90.145;93.610;94.300;92.693;78.534;58.224;86.462;104.044;98.585;94.280;97.576;95.868;101.509;91.173;94.783;94.789;87.394;62.956;95.887;115.358;108.711;101.923;105.224;103.550;48.099;9.827;17.721;37.670;45.174;34.693;48.458;53.597;53.545;54.455;56.905;54.551;63.251;60.887;65.434;68.528;58.558;45.758;72.268;83.332;86.430;78.308;72.605;80.722;95.085;84.563;91.487;90.576;72.868;57.968;94.300;102.774;103.020;99.442;101.666;100.778;111.730;96.879;105.945;80.917;0;0;0;58.818;103.483;101.711;104.650;107.228;101.716;113.214;110.187;105.791;89.629;67.786;107.401;126.377
129;Las Suertes;162.517;139.847;144.675;141.323;149.388;143.015;134.270;111.469;144.530;155.555;145.946;156.769;150.910;138.693;135.453;140.560;137.234;131.260;82.797;61.367;89.059;113.686;141.161;160.553;156.275;140.945;149.684;139.310;149.100;149.500;140.124;111.709;152.312;158.170;159.365;165.374;161.515;144.727;153.247;150.538;153.269;153.487;143.563;114.240;152.807;170.462;167.495;176.867;172.171;154.334;165.413;153.201;160.698;163.730;150.454;119.591;158.221;179.848;178.169;187.829;181.931;169.963;72.180;12.429;23.433;74.565;99.652;84.454;95.148;106.452;103.457;116.945;113.046;101.947;113.964;108.557;117.179;122.527;115.172;96.620;129.863;146.469;150.728;151.308;136.918;132.821;151.483;141.209;151.051;151.199;137.512;113.596;155.909;173.526;173.375;186.466;183.370;167.324;186.724;173.064;180.952;138.785;0;0;0;98.305;183.035;200.836;189.208;184.627;184.599;188.377;191.735;185.767;163.912;137.269;183.752;202.609
130;Valdecarros;47.104;46.396;49.501;48.098;48.944;48.678;45.867;33.030;47.861;53.465;51.014;50.216;48.553;51.430;50.608;52.720;51.711;51.228;31.624;23.590;34.382;40.204;48.108;52.580;50.899;51.471;57.894;50.557;57.644;58.244;51.630;39.537;55.715;60.817;60.141;56.607;59.875;58.494;60.551;61.782;63.079;63.052;57.638;44.036;61.443;71.282;67.932;67.469;69.930;68.264;72.926;66.019;70.250;69.764;64.823;48.043;69.648;84.077;78.903;75.169;78.458;79.219;38.366;11.348;19.147;36.665;43.372;34.311;42.492;45.936;47.342;45.719;46.517;44.515;52.484;49.242;52.725;55.482;49.819;39.722;57.067;62.231;63.753;59.295;55.516;61.148;71.241;64.022;69.586;70.708;60.945;50.110;73.357;77.624;77.333;73.925;78.056;77.672;87.441;77.198;83.481;64.668;0;0;0;48.215;87.587;85.616;89.244;91.550;87.422;97.979;98.353;93.979;84.896;66.612;94.933;111.841
151;Chamartín;435.787;450.592;476.604;466.390;464.449;468.183;440.137;315.690;468.287;540.035;510.457;443.146;431.148;490.405;482.773;501.360;501.257;492.254;413.313;316.663;489.389;544.849;535.185;468.786;501.455;557.835;616.320;504.604;541.159;545.424;472.500;374.859;517.010;572.342;554.884;483.235;543.675;544.043;542.057;560.600;559.803;549.844;503.604;381.408;532.957;616.670;579.726;512.170;559.331;560.561;600.983;562.703;567.476;575.458;540.550;372.951;575.176;675.291;620.732;525.571;561.223;573.908;261.122;50.388;87.828;176.236;221.056;173.164;225.438;225.855;227.621;220.715;214.974;222.755;262.681;250.088;271.742;289.309;267.886;211.509;326.399;344.807;371.376;318.665;287.672;347.536;430.123;379.041;404.229;383.317;337.827;270.160;429.019;461.344;460.893;433.402;452.748;568.042;630.572;538.606;579.677;580.487;518.485;412.127;593.325;656.662;652.628;581.740;518.205;552.792;544.375;575.133;560.530;549.479;549.967;441.771;585.594;668.732
152;Bambú;75.566;79.610;82.965;79.877;80.373;81.245;72.039;43.751;79.999;89.160;87.261;76.478;77.219;89.049;84.646;91.163;86.487;87.171;55.237;39.601;72.473;79.906;89.500;79.803;86.366;90.298;101.207;83.655;98.397;101.235;83.183;57.249;90.583;101.842;101.055;82.247;98.659;102.271;100.485;104.699;102.049;101.973;90.659;59.252;93.305;112.430;105.308;88.037;102.849;105.198;109.105;97.441;101.566;102.581;96.231;58.376;98.208;119.826;108.911;86.544;101.199;103.707;46.560;7.073;14.023;29.418;36.017;24.401;37.153;38.608;39.746;37.932;37.866;40.872;47.823;46.195;48.488;53.247;47.974;34.006;60.095;68.149;69.939;58.136;52.898;63.534;81.472;68.862;77.086;78.258;62.843;45.099;80.216;83.528;86.105;71.743;79.378;83.405;93.979;77.886;89.141;91.022;70.887;47.957;82.369;95.607;95.888;77.921;89.012;94.741;85.033;98.486;89.832;87.890;81.546;51.526;92.131;109.205
153;Pinar de Chamartín;297.718;306.222;320.519;309.604;311.690;313.535;277.872;167.693;312.924;356.414;342.213;325.090;304.535;333.345;320.499;344.641;327.146;319.670;218.350;155.467;280.628;310.871;328.703;321.916;327.583;334.760;370.493;305.516;344.363;348.489;279.783;190.353;327.892;371.061;363.447;325.519;356.202;358.745;355.336;369.139;364.398;355.787;302.024;192.765;329.676;397.355;374.856;344.751;369.002;364.937;386.547;348.141;362.061;374.358;328.393;204.675;367.620;440.981;409.751;360.279;402.647;423.688;177.099;29.053;58.331;130.412;155.037;105.953;169.472;174.202;180.530;172.864;186.579;175.419;206.278;195.617;205.383;220.626;190.033;132.864;244.109;287.092;288.744;250.411;228.725;266.356;321.720;272.568;299.764;297.441;232.985;165.503;307.251;327.375;329.010;300.755;313.548;320.526;356.643;298.082;329.676;331.186;254.436;173.724;311.231;355.064;358.681;328.082;343.379;361.462;332.339;375.046;355.587;339.140;296.077;200.425;358.547;418.211
201;Ventas;202.064;196.385;219.044;220.803;343.602;256.578;192.737;142.613;232.510;270.689;232.020;231.121;207.135;218.412;221.220;249.216;382.130;265.457;193.421;153.277;237.453;250.145;230.360;232.490;221.578;224.749;254.864;244.961;356.384;308.918;321.438;254.682;255.561;261.493;238.311;227.302;235.614;234.061;245.581;270.045;378.225;294.224;212.025;148.082;245.973;286.447;252.126;245.058;244.387;231.024;255.058;237.165;326.376;315.236;215.675;161.802;254.713;295.375;262.276;251.978;253.761;266.591;108.213;15.968;35.015;82.884;98.377;73.107;103.381;114.620;112.632;116.137;110.409;116.068;136.186;134.133;144.991;151.510;136.153;99.278;168.230;205.950;192.552;173.531;157.991;182.831;209.706;201.057;297.545;217.778;161.732;138.759;211.635;256.744;221.811;219.806;222.461;223.783;257.626;238.122;343.121;268.518;198.467;150.168;235.579;288.080;253.735;248.792;242.952;255.507;259.891;279.104;364.810;288.319;214.846;156.296;242.615;294.804
202;Manuel Becerra;334.080;342.620;362.087;349.859;367.824;352.332;309.059;196.069;339.082;383.565;366.966;348.365;328.862;358.356;352.261;356.188;344.684;340.321;278.139;205.390;339.883;377.141;375.795;349.157;359.298;356.339;393.967;338.835;393.805;387.396;476.698;379.028;381.627;418.212;399.216;358.767;388.547;376.877;377.083;401.096;404.141;387.602;331.603;216.288;365.006;441.380;413.869;370.259;396.526;373.845;392.140;351.349;370.096;384.738;339.288;228.621;373.644;447.984;420.684;375.195;427.962;444.702;184.572;26.979;61.514;142.153;173.113;123.830;184.734;200.552;203.083;200.182;191.899;202.149;235.340;228.770;241.584;255.867;179.737;146.156;264.874;307.607;314.254;271.210;259.823;298.801;352.142;300.423;338.698;317.860;262.320;109.114;273.623;350.650;346.615;334.922;349.674;345.530;379.775;325.421;367.378;351.110;293.611;210.418;323.590;351.326;333.595;304.002;334.850;357.604;341.489;372.169;362.668;343.364;307.767;214.233;336.652;402.034
203;Goya;536.566;494.096;515.773;493.537;495.772;479.311;442.054;270.153;459.485;531.796;504.846;556.186;527.815;508.501;485.823;533.738;524.788;487.075;422.189;288.248;466.553;509.529;547.963;566.792;585.253;538.554;582.358;517.040;559.878;555.141;473.375;320.704;504.746;574.314;576.977;612.695;611.570;552.100;559.238;570.724;572.954;560.404;489.847;288.238;491.165;591.338;594.272;615.162;599.621;488.297;489.996;440.544;463.891;545.594;471.878;331.078;502.450;593.463;596.264;619.128;515.432;426.076;182.125;26.896;62.864;183.957;231.266;164.011;236.249;263.271;255.508;290.359;275.760;268.491;304.105;301.796;329.497;365.119;369.879;265.269;397.497;437.169;468.192;453.622;416.160;417.888;473.955;425.785;457.277;448.779;403.252;316.805;497.452;517.472;525.576;552.226;541.474;521.308;564.656;493.048;543.967;544.603;490.746;344.991;557.474;610.229;627.086;642.329;607.775;593.709;576.886;616.733;614.278;605.045;552.032;362.070;581.545;683.100
204;Príncipe de Vergara;167.841;161.089;172.723;167.593;170.294;167.755;139.521;83.368;155.011;178.496;171.031;170.463;162.379;170.482;166.634;179.932;174.214;175.172;139.847;96.121;168.240;184.299;183.234;184.927;182.675;173.334;190.497;170.276;192.348;191.613;153.956;98.137;168.674;194.034;189.068;180.923;189.160;185.057;190.476;192.434;196.201;196.264;161.665;70.629;171.444;207.028;200.230;194.696;196.429;159.440;175.333;154.218;162.692;200.245;170.519;55.658;176.541;214.195;206.984;202.923;262.181;281.418;103.278;11.562;29.433;73.290;85.709;57.348;89.152;95.734;95.440;99.647;98.333;98.320;116.424;109.901;118.027;126.255;115.883;74.565;151.010;166.080;171.525;159.514;146.739;158.586;183.753;166.426;181.632;185.545;145.009;106.866;182.360;196.876;196.635;192.227;198.823;195.283;216.378;193.220;208.857;216.600;172.166;172.981;223.748;238.638;225.599;218.920;219.101;225.163;215.053;238.438;233.327;235.545;189.430;122.157;206.847;241.558
205;Retiro;146.365;150.026;189.597;202.310;225.806;228.038;176.318;128.378;181.385;188.511;170.680;168.199;150.939;160.431;183.187;194.215;214.702;233.347;208.060;170.677;221.690;212.041;173.291;187.844;172.444;181.889;226.030;250.649;260.345;265.352;212.043;153.657;221.690;244.111;198.744;191.464;185.978;192.543;188.420;219.159;259.901;267.616;225.165;116.807;219.029;216.926;200.659;211.614;194.709;151.577;177.840;152.476;162.643;279.242;229.460;180.256;228.535;250.803;217.866;220.943;231.768;272.407;98.805;6.267;19.424;77.540;99.738;77.516;93.242;91.118;87.259;90.782;81.800;81.513;129.632;119.413;148.287;152.720;152.704;125.869;203.705;204.313;186.706;184.994;160.305;181.667;194.448;231.355;249.212;245.495;195.137;153.219;217.619;233.611;209.247;210.738;209.507;221.892;270.679;296.746;270.962;284.707;241.102;188.281;230.406;263.945;225.314;229.508;227.557;246.643;250.198;293.318;288.759;319.085;260.710;196.455;261.768;267.629
206;Banco de España;250.389;246.087;268.291;265.405;262.657;248.260;240.669;159.493;242.079;289.185;267.481;273.499;242.151;258.721;258.626;268.520;281.542;266.206;265.282;205.801;295.422;326.481;286.504;307.202;264.308;265.935;299.134;280.021;295.949;316.635;278.205;201.886;276.140;315.527;288.550;294.908;276.498;280.417;312.084;329.332;351.972;335.126;287.273;0;286.131;365.758;360.339;383.195;265.415;0;0;0;9.632;258.249;254.633;184.391;280.535;331.455;327.348;373.610;300.889;287.160;116.704;8.275;17.088;63.794;88.315;64.560;86.880;102.365;93.229;120.721;99.128;99.304;120.918;118.997;137.328;153.624;142.674;107.516;165.282;218.405;219.988;256.503;167.731;186.858;232.104;221.791;222.112;215.307;204.532;146.486;219.943;262.687;257.485;290.417;250.896;247.890;281.128;258.548;254.080;265.389;253.219;191.941;269.218;315.845;306.377;339.824;279.153;281.284;298.706;302.061;305.774;273.027;246.137;187.610;271.885;320.966
207;Sevilla;116.557;111.813;118.824;119.819;115.357;108.843;98.339;65.619;100.474;119.503;113.651;128.970;107.752;113.901;115.617;117.827;117.114;112.665;108.518;87.047;128.209;146.471;135.997;153.392;122.846;122.327;132.473;120.706;128.302;138.740;130.479;89.114;119.896;134.738;136.413;151.552;130.418;131.978;149.067;98.475;0;0;0;0;0;0;0;0;0;0;0;0;7.771;97.893;102.471;64.343;98.036;120.383;123.723;138.902;122.349;122.150;50.967;4.891;9.741;24.469;34.566;26.576;37.249;44.304;41.645;60.712;47.692;47.889;58.599;60.322;63.036;68.539;58.928;43.619;68.781;89.033;96.960;112.051;78.962;85.962;107.365;103.862;106.011;98.711;86.483;65.230;99.719;118.425;127.499;184.447;125.833;120.362;132.295;125.903;123.788;126.047;139.989;93.343;138.257;157.821;161.476;212.753;132.195;133.182;146.031;135.413;138.375;134.398;140.116;84.597;120.758;137.243
209;Ópera;437.376;383.213;431.042;441.894;453.004;405.560;378.630;276.271;399.320;502.007;471.214;578.368;440.062;419.983;448.239;454.578;458.595;424.411;395.157;311.806;438.715;507.409;479.023;654.396;479.670;445.497;485.158;484.397;502.984;502.010;376.111;275.677;436.212;507.134;498.497;616.367;481.527;457.381;507.378;502.653;515.384;477.598;443.494;327.405;459.676;527.354;542.150;689.915;523.588;471.311;525.637;492.250;524.901;507.770;456.598;355.044;471.691;546.711;550.632;676.821;522.025;498.724;180.999;14.879;37.779;133.236;183.644;140.692;184.440;216.070;190.699;275.444;202.731;203.589;250.718;240.095;267.086;278.461;262.805;209.884;310.936;394.825;407.121;447.035;319.683;335.052;377.587;401.438;407.890;373.034;338.117;268.333;383.825;458.090;466.979;597.321;452.135;427.425;484.044;489.131;482.201;468.554;449.604;347.322;469.101;550.516;557.610;714.981;500.515;493.175;545.413;526.648;556.815;502.434;458.462;361.305;485.086;536.043
210;Santo Domingo;106.430;102.192;108.555;106.263;107.299;99.959;92.948;71.575;99.015;119.544;114.661;122.734;110.945;111.895;109.257;113.945;111.652;105.820;97.799;78.548;115.739;134.009;126.435;140.746;121.509;115.732;128.412;120.052;128.006;125.870;125.305;100.349;122.688;137.560;136.005;146.029;137.135;135.802;146.585;139.854;141.450;132.575;121.994;71.846;131.255;158.969;159.950;167.700;145.866;103.809;110.103;97.411;94.380;130.622;121.547;95.844;134.640;157.836;157.986;165.457;149.671;144.744;56.223;4.580;10.698;34.489;49.690;39.340;50.910;57.769;56.062;64.814;57.004;57.562;66.997;65.786;72.099;77.341;72.828;59.057;87.040;109.092;114.791;115.106;93.660;98.338;117.503;115.287;115.844;109.668;101.947;81.171;116.385;135.726;139.824;159.100;140.049;134.169;148.574;142.565;143.895;146.247;134.537;106.996;148.297;176.714;176.806;198.521;163.679;160.637;168.579;166.680;168.403;157.921;152.761;116.684;157.116;166.012
211;Noviciado;138.205;142.296;148.179;144.364;145.157;136.446;118.294;85.694;138.265;160.528;153.564;141.818;141.602;154.522;145.456;158.826;153.593;144.387;123.745;94.491;160.867;177.955;172.073;154.231;158.886;162.257;173.800;150.057;165.661;164.616;131.845;96.391;155.683;176.681;169.692;157.660;165.551;172.205;180.696;182.152;181.158;166.780;140.852;88.956;158.964;196.515;185.963;169.170;174.370;150.850;160.507;139.628;132.729;160.411;142.519;103.402;167.925;197.065;193.102;172.701;186.413;191.197;78.827;10.587;22.347;53.775;68.898;52.609;78.412;94.386;93.306;92.026;84.841;94.075;107.930;107.391;113.373;112.911;94.878;71.371;123.503;144.026;148.776;124.747;109.957;122.914;143.838;132.195;141.822;133.344;111.492;80.198;140.766;160.418;160.330;148.428;154.475;159.178;176.588;154.522;170.746;165.740;138.112;94.154;156.304;180.863;177.235;163.826;166.455;176.527;174.892;184.979;176.253;164.035;140.058;99.901;159.498;201.850
212;San Bernardo;211.336;211.677;219.304;210.925;210.476;205.027;178.520;108.896;195.434;227.581;223.154;208.824;204.272;228.963;214.392;231.832;221.609;212.745;185.478;133.587;242.435;274.290;263.060;229.064;236.362;244.310;263.968;218.831;241.561;236.085;189.105;122.659;224.706;257.885;254.012;223.004;243.769;249.897;249.145;254.195;247.336;234.009;198.883;130.991;225.891;272.528;258.234;224.736;248.806;248.535;254.532;225.012;226.542;220.666;209.530;147.359;258.981;277.986;266.313;229.214;200.673;180.391;82.498;14.285;29.765;69.341;88.157;61.448;101.292;113.490;112.053;110.100;105.490;117.344;133.372;129.977;134.048;136.811;117.486;82.168;157.066;180.059;188.381;154.876;150.005;174.838;208.323;173.600;186.286;180.403;142.885;100.049;192.252;215.406;222.898;189.926;202.619;214.334;237.396;195.209;219.339;213.349;177.828;117.930;218.818;256.338;247.349;208.401;224.470;242.999;223.993;252.257;231.443;217.409;187.150;118.995;221.852;277.179
213;Quevedo;206.580;211.944;219.523;210.391;214.537;210.398;184.925;112.695;188.501;218.852;217.089;205.259;200.055;224.567;211.434;227.745;220.745;212.634;209.325;158.135;252.231;300.028;277.267;234.825;236.486;233.628;244.679;221.016;246.175;250.639;198.590;132.089;219.502;257.543;256.173;239.144;252.031;252.587;256.550;257.397;259.040;248.732;212.477;137.126;226.682;277.618;266.833;244.382;258.425;228.419;237.117;206.180;194.482;225.682;210.049;141.480;232.507;273.626;266.705;239.704;266.317;275.471;113.774;16.538;35.751;85.702;106.810;75.196;112.801;125.687;124.157;126.597;119.453;126.653;146.661;140.860;147.352;153.550;137.739;103.563;167.652;186.665;193.514;170.315;156.399;175.082;208.823;180.203;192.827;189.452;156.525;113.138;190.070;220.686;222.093;205.953;213.628;219.195;241.790;206.245;229.588;230.620;200.765;134.858;228.775;262.866;259.544;236.399;246.051;260.767;248.340;255.353;237.570;238.770;202.229;138.737;237.734;274.488
214;Canal;230.218;237.119;248.687;238.754;242.976;233.247;196.225;118.150;230.409;267.399;259.407;237.305;231.644;254.374;238.973;262.670;247.525;221.603;225.062;148.178;268.828;299.154;293.990;250.826;243.627;263.315;288.531;240.621;273.385;266.925;208.134;131.877;244.026;283.406;276.295;240.819;260.407;260.973;256.809;267.372;268.228;258.664;215.779;135.285;243.643;291.025;275.553;245.993;265.379;268.903;283.203;246.321;249.501;261.247;228.411;141.020;256.122;309.907;293.033;250.361;276.071;291.107;120.705;17.405;35.204;85.378;102.387;68.890;117.112;132.716;133.396;127.953;115.444;131.201;153.395;148.487;155.846;160.902;130.449;87.043;178.651;208.168;216.930;176.203;171.565;200.414;238.112;198.135;215.187;207.805;163.448;109.841;218.309;244.688;242.689;201.766;221.985;233.676;262.598;214.686;243.948;240.964;193.076;121.671;232.287;269.529;263.874;229.814;244.399;261.233;241.266;270.556;254.514;244.607;195.991;123.902;242.414;290.276
251;La Elipa;196.934;186.146;200.248;192.970;201.180;190.842;171.786;127.439;194.067;217.029;207.296;213.541;201.047;204.747;202.785;212.507;210.006;201.432;173.099;137.292;204.394;227.214;223.528;229.004;222.012;216.160;240.744;212.458;235.076;230.731;228.993;174.500;234.012;253.144;248.952;242.026;249.190;234.788;243.807;247.111;253.953;241.604;212.871;132.963;228.533;260.570;251.614;248.738;244.233;202.171;217.090;192.347;203.219;228.621;209.797;159.303;230.718;262.694;256.771;254.287;250.572;246.614;113.826;24.487;52.652;115.124;136.352;107.704;129.819;143.270;141.904;151.673;157.504;146.660;167.857;162.380;173.416;178.917;162.994;127.616;184.997;208.673;211.972;198.337;185.184;196.306;223.679;204.731;223.823;213.706;188.030;151.690;224.395;241.648;239.171;245.591;243.061;235.423;262.049;235.958;256.490;250.819;219.485;171.911;242.874;265.482;264.460;258.347;257.780;259.749;255.370;272.256;273.782;260.214;235.942;187.237;261.150;296.444
252;La Almudena;71.995;68.294;73.750;72.536;75.558;70.676;64.034;45.034;68.605;82.262;78.967;78.721;76.480;75.498;75.686;81.546;82.352;79.550;69.071;52.267;76.388;86.949;88.513;91.656;86.113;82.950;93.046;83.792;91.928;90.045;80.177;63.182;86.932;97.255;95.623;94.146;92.674;87.837;91.865;94.365;98.625;96.879;84.930;51.429;87.696;100.979;99.044;103.406;97.425;81.093;85.876;76.787;83.629;93.032;84.309;63.171;92.170;109.139;106.480;107.721;105.083;103.668;45.666;8.625;19.552;47.981;57.519;44.859;54.273;63.658;61.837;66.303;62.326;60.892;70.426;68.016;72.980;75.376;68.639;52.733;79.258;90.101;91.754;86.641;79.724;85.115;97.823;89.296;97.035;93.215;80.183;64.963;96.502;105.048;109.142;124.150;113.413;107.803;118.625;107.664;116.443;113.930;97.783;77.264;108.066;122.425;120.631;120.169;118.339;116.644;114.086;123.673;125.499;117.617;104.635;81.621;114.196;130.517
